"","id","weight","week","bi.week","state","county.fips","predicted.vote.prob","senate.topline","governor.topline","biden.approval","presvote2020","pid","ideology","most.important.problem","abortion.policy","age","race","gender","hispanic","education"
"1318",118161018468,0.264146013526774,43,22,"PA","42009",0.685278745496719,"Democrat","Democrat","Strongly approve","dem","Independent","Moderate",NA,NA,52,"white","male",FALSE,"Post graduate degree"
"1319",118162569159,0.371585272130524,43,22,"PA","42009",0.98959520579547,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in all cases",55,"white","female",FALSE,"Post graduate degree"
"1320",118161007294,0.490016840080348,43,22,"PA","42129",0.985165251817277,"Democrat","Democrat","Somewhat approve","dem","Democrat","Liberal",NA,NA,48,"white","male",FALSE,"College graduate"
"1321",118160713474,0.886875443701484,43,22,"PA","42129",0.990509868570678,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Illegal in most cases",65,"white","male",FALSE,"Some college"
"1322",118160927337,0.273265659951389,43,22,"PA","42129",0.71997108564651,"Democrat","Democrat","Strongly approve","dem","Independent","Very liberal",NA,NA,58,"white","female",FALSE,"Post graduate degree"
"1323",118161561600,2.22314845826807,43,22,"PA","42129",0.986054061181988,"Republican","Republican","Strongly disapprove","dnv/other","Independent","Moderate",NA,"Legal in most cases",50,"black","female",FALSE,"Some college"
"1324",118162446183,0.371917076240035,43,22,"PA","42129",0.990478856953529,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",60,"white","female",FALSE,"College graduate"
"1325",118161270951,0.253367556076015,43,22,"PA","42129",0.620318930181723,"Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,NA,70,"black","male",FALSE,"Post graduate degree"
"1326",118160685591,0.365417880505427,43,22,"PA","42129",0.991521800296549,"Democrat","Democrat","Somewhat approve","dem","Independent","Moderate",NA,"Illegal in most cases",74,"white","female",FALSE,"College graduate"
"1327",118160540671,0.874555394104511,43,22,"PA","42129",0.991951170566929,"Republican","Democrat","Strongly disapprove","rep","Republican","Moderate",NA,NA,65,"white","female",FALSE,"Associate's degree"
"1328",118160947160,0.381323764707086,43,22,"PA","42129",0.222375375553609,"Republican","Democrat","Somewhat disapprove","dnv/other","Independent","Moderate",NA,NA,35,"white","male",FALSE,"College graduate"
"1329",118161776734,0.908782522426437,43,22,"PA",NA,0.98553866161835,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",58,"white","male",FALSE,"High school or G.E.D."
"1330",118162052948,0.279981450620348,43,22,"PA","42129",0.759699310785651,"Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in all cases",66,"white","female",FALSE,"College graduate"
"1331",118161194131,0.305774966165906,43,22,"PA","42129",0.62139692667672,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,NA,48,"white","male",FALSE,"Post graduate degree"
"1332",118161143018,0.701537006727469,43,22,"PA","42129",0.99167236460417,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",75,"white","female",FALSE,"College graduate"
"1333",118160976575,3.80895008311547,43,22,"PA","42129",0.772328561384385,"Republican","Republican","Strongly disapprove","dnv/other","Republican","Conservative",NA,NA,79,"white","female",FALSE,"Some college"
"1334",118160742199,0.797567011850507,43,22,"PA","42129",0.975082472659413,"Republican","Republican","Strongly disapprove","dem","Independent","Moderate",NA,NA,29,"white","male",FALSE,"College graduate"
"1335",118162052984,0.264882903218672,43,22,"PA","42129",0.658604592655718,"Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in most cases",71,"black","female",FALSE,"Post graduate degree"
"1336",118162168831,0.457597483989125,43,22,"PA","42129",0.944403519352138,"Other/Would not Vote","Other/Would not Vote","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",40,"white","female",FALSE,"College graduate"
"1337",118161014433,0.909504750734754,43,22,"PA","42129",0.990960564551253,"Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in all cases",56,"white","female",FALSE,"Some college"
"1338",118160563403,0.275423676781485,43,22,"PA",NA,0.389330920824786,"Other/Would not Vote","Other/Would not Vote","Somewhat disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",84,"white","female",FALSE,"Post graduate degree"
"1339",118162469372,0.513418619496422,43,22,"PA","42063",0.65651717259986,"Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,NA,53,"black","female",FALSE,"Some college"
"1340",118162463876,0.513418619496422,43,22,"PA",NA,0.65651717259986,"Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,"Illegal in most cases",53,"black","female",FALSE,"Some college"
"1341",118160518501,0.709119910780455,43,22,"PA","42063",0.99167236460417,"Democrat","Democrat","Strongly approve","dem","Republican","Moderate",NA,"Legal in most cases",84,"white","female",FALSE,"College graduate"
"1342",118161848711,0.922152233765224,43,22,"PA","42063",0.989343780587473,"Democrat","Democrat","Somewhat approve","dem","Democrat","Liberal",NA,"Legal in all cases",56,"white","male",FALSE,"Associate's degree"
"1343",118162391156,0.279988380075073,43,22,"PA",NA,0.7376833884174,"Democrat","Democrat","Somewhat approve","dem","Independent","Moderate",NA,"Legal in most cases",63,"white","female",FALSE,"College graduate"
"1344",118162544786,0.909504750734754,43,22,"PA","42063",0.990960564551253,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",56,"white","female",FALSE,"Some college"
"1345",118161256209,0.366231260242537,43,22,"PA","42063",0.989077184934707,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",74,"white","male",FALSE,"Post graduate degree"
"1346",118162410510,0.365127556844535,43,22,"PA","42065",0.990734038519488,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in most cases",65,"white","female",FALSE,"Post graduate degree"
"1347",118161704026,0.777213794722893,43,22,"PA",NA,0.728069868682293,"Democrat","Other/Would not Vote","Strongly disapprove","dnv/other","Independent","Moderate",NA,"Legal in all cases",71,"white","male",FALSE,"College graduate"
"1348",118161861048,1.41086413806891,43,22,"PA","42065",0.980938174438844,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",39,"white","male",FALSE,"Associate's degree"
"1349",118162412629,0.896841749475399,43,22,"PA","42065",0.987725603626077,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Illegal in all cases",52,"white","female",FALSE,"High school or G.E.D."
"1350",118162148457,0.226588109886288,43,22,"PA","42065",0.0546451148769481,"Republican","Republican","Somewhat disapprove","dnv/other","Republican","Moderate",NA,"Illegal in most cases",37,"white","male",FALSE,"High school or G.E.D."
"1351",118160805106,0.370536879916671,43,22,"PA","42047",0.990004385837942,"Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,NA,65,"white","male",FALSE,"College graduate"
"1352",118160908887,0.88143796171713,43,22,"PA","42047",0.989066808523502,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in most cases",65,"white","female",FALSE,"High school or G.E.D."
"1353",118161235192,0.376659678290117,43,22,"PA","42021",0.987737237158546,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,NA,58,"white","male",FALSE,"Post graduate degree"
"1354",118161765911,0.123309766371733,43,22,"PA","42021",0.137718933757577,"Other/Would not Vote","Other/Would not Vote","Strongly disapprove","rep","Independent","Very conservative",NA,"Illegal in most cases",69,"white","male",FALSE,"Associate's degree"
"1355",118161908362,0.909504750734754,43,22,"PA","42021",0.990960564551253,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",56,"white","female",FALSE,"Associate's degree"
"1356",118161016304,0.899779051095372,43,22,"PA","42021",0.990960564551253,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",61,"white","female",FALSE,"Some college"
"1357",118162505818,2.44020338749194,43,22,"PA","42021",0.958485232984767,"Democrat","Democrat","Strongly approve","dnv/other","Democrat",NA,NA,"Legal in most cases",21,"other","male",FALSE,"College graduate"
"1358",118162047505,0.371585272130524,43,22,"PA","42021",0.98959520579547,"Republican","Democrat","Strongly disapprove","rep","Independent","Conservative",NA,"Legal in most cases",57,"white","female",FALSE,"Post graduate degree"
"1359",118161176945,0.774172558891746,43,22,"PA","42111",0.546639498833719,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",38,"white","female",FALSE,"High school or G.E.D."
"1360",118161672300,0.366231260242537,43,22,"PA","42019",0.989077184934707,"Republican","Democrat","Strongly disapprove","rep","Republican","Moderate",NA,"Legal in most cases",69,"white","male",FALSE,"Post graduate degree"
"1361",118161017010,0.580986873425587,43,22,"PA","42019",0.981384191662773,"Democrat","Democrat","Strongly approve","dem","Democrat","Very liberal",NA,"Legal in all cases",36,"white","female",FALSE,"Post graduate degree"
"1362",118160426709,0.789038307417384,43,22,"PA","42019",0.975082472659413,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",29,"white","male",FALSE,"College graduate"
"1363",118161065514,1.69712514591207,43,22,"PA","42019",0.992094170488865,"Republican","Other/Would not Vote","Strongly disapprove","rep","Republican","Moderate",NA,NA,75,"white","female",FALSE,"Some college"
"1364",118162580217,0.276994351858148,43,22,"PA","42019",0.7376833884174,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",61,"white","female",FALSE,"College graduate"
"1365",118162544134,0.276214735515691,43,22,"PA","42019",0.51436613992799,"Republican","Republican","Somewhat disapprove","rep","Independent","Moderate",NA,"Legal in most cases",45,"hispanic","male",TRUE,"College graduate"
"1366",118161026599,0.276214735515691,43,22,"PA","42019",0.51436613992799,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,NA,45,"hispanic","male",TRUE,"College graduate"
"1367",118160634482,0.356785418754697,43,22,"PA","42019",0.609184618617373,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in most cases",36,"white","female",FALSE,"College graduate"
"1368",118160654331,0.701537006727469,43,22,"PA","42019",0.99167236460417,"Republican","Republican","Somewhat approve","rep","Republican","Very conservative",NA,"Illegal in all cases",84,"white","female",FALSE,"College graduate"
"1369",118162606499,0.581915720324427,43,22,"PA","42019",0.982953169732143,"Democrat","Democrat","Somewhat approve","dem","Democrat","Very liberal",NA,"Legal in all cases",35,"white","female",FALSE,"College graduate"
"1370",118162033151,0.329224353445024,43,22,"PA","42019",0.679463172173609,"Other/Would not Vote","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",47,"white","female",FALSE,"College graduate"
"1371",118161557731,1.73968044316018,43,22,"PA","42019",0.990678234816098,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",77,"white","male",FALSE,"Some college"
"1372",118161691626,0.718411717635451,43,22,"PA","42019",0.989270693370641,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",76,"white","male",FALSE,"Post graduate degree"
"1373",118161890620,0.632530211894125,43,22,"PA","42019",0.709765933786261,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,NA,67,"white","female",FALSE,"High school or G.E.D."
"1374",118162030545,0.848838051853349,43,22,"PA","42019",0.965748752459478,"Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in all cases",25,"black","female",FALSE,"Post graduate degree"
"1375",118160627731,0.580986873425587,43,22,"PA","42019",0.981384191662773,"Democrat","Democrat","Somewhat disapprove","dem","Democrat","Moderate",NA,NA,38,"white","female",FALSE,"Post graduate degree"
"1376",118161071982,0.778670568595109,43,22,"PA","42073",0.980440947735575,"Republican","Republican","Somewhat disapprove","rep","Republican","Moderate",NA,NA,56,"other","male",FALSE,"High school or G.E.D."
"1377",118160624205,0.371917076240035,43,22,"PA","42007",0.990478856953529,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Illegal in most cases",56,"white","female",FALSE,"College graduate"
"1378",118160770801,0.886875443701484,43,22,"PA","42007",0.990509868570678,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",72,"white","male",FALSE,"Some college"
"1379",118161758703,0.370189848999783,43,22,"PA","42085",0.989077184934707,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in most cases",73,"white","male",FALSE,"Post graduate degree"
"1380",118160323430,0.370536879916671,43,22,"PA","42073",0.990004385837942,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,NA,69,"white","male",FALSE,"College graduate"
"1381",118160970816,0.743192343851359,43,22,"PA","42085",0.155340412423133,"Democrat","Other/Would not Vote","Somewhat approve","dnv/other","Independent","Moderate",NA,NA,21,"other","female",FALSE,"Some college"
"1382",118160754893,0.371917076240035,43,22,"PA","42085",0.990478856953529,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",57,"white","female",FALSE,"College graduate"
"1383",118160947588,0.484103370124512,43,22,"PA","42031",0.983796515984233,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,NA,43,"white","male",FALSE,"Post graduate degree"
"1384",118162453172,1.72107734136768,43,22,"PA","42031",0.990678234816098,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",75,"white","male",FALSE,"Some college"
"1385",118161037491,0.708566514156931,43,22,"PA","42005",0.990898464266765,"Other/Would not Vote","Democrat","Somewhat approve","dem","Independent","Moderate",NA,"Legal in all cases",84,"white","female",FALSE,"Post graduate degree"
"1386",118161855451,0.896841749475399,43,22,"PA","42005",0.987725603626077,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",60,"white","female",FALSE,"High school or G.E.D."
"1387",118162171247,0.622035982553948,43,22,"PA","42031",0.685071660306434,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",58,"white","female",FALSE,"High school or G.E.D."
"1388",118160700552,0.316034332724105,43,22,"PA","42039",0.642246046304964,"Republican","Democrat","Strongly disapprove","rep","Republican","Moderate",NA,"Legal in all cases",42,"white","male",FALSE,"College graduate"
"1389",118161208835,1.77877974144592,43,22,"PA","42121",0.899327235314217,"Democrat","Democrat","Somewhat approve","dem","Democrat","Very liberal",NA,NA,23,"white","male",FALSE,"Some college"
"1390",118160562267,0.666515356025259,43,22,"PA","42039",0.715080219951534,"Democrat","Democrat","Somewhat approve","dem","Independent","Moderate",NA,NA,51,"white","male",FALSE,"Some college"
"1391",118162502100,0.27147177723838,43,22,"PA","42121",0.704284105824013,"Democrat","Democrat","Somewhat approve","dem","Independent","Moderate",NA,"Legal in all cases",51,"white","male",FALSE,"College graduate"
"1392",118160751655,0.397280886702118,43,22,"PA","42031",0.983174935084984,"Republican","Republican","Strongly disapprove","rep","Independent","Conservative",NA,NA,65,"other","male",FALSE,"College graduate"
"1393",118160492453,0.912291289509418,43,22,"PA","42039",0.989343780587473,"Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,"Illegal in most cases",56,"white","male",FALSE,"Some college"
"1394",118161179891,0.883836409866287,43,22,"PA","42039",0.987115713251506,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",65,"white","male",FALSE,"High school or G.E.D."
"1395",118161182798,0.434936806378769,43,22,"PA","42039",0.186434897297868,"Other/Would not Vote","Other/Would not Vote","Somewhat disapprove","dnv/other","Independent","Moderate",NA,NA,26,"white","male",FALSE,"College graduate"
"1396",118162484946,0.884008451575351,43,22,"PA","42049",0.991951170566929,"Democrat","Democrat","Somewhat approve","dem","Democrat","Liberal",NA,"Legal in all cases",74,"white","female",FALSE,"Some college"
"1397",118160673643,0.899779051095372,43,22,"PA","42039",0.990960564551253,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,NA,53,"white","female",FALSE,"Some college"
"1398",118161256550,0.908782522426437,43,22,"PA","42049",0.98553866161835,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,NA,62,"white","male",FALSE,"High school or G.E.D."
"1399",118161628255,0.499766159642181,43,22,"PA","42049",0.139937803771569,"Other/Would not Vote","Other/Would not Vote","Strongly approve","dnv/other","Republican","Moderate",NA,NA,39,"black","male",FALSE,"High school or G.E.D."
"1400",118160635785,0.580321280343022,43,22,"PA","42049",0.257395385874661,"Other/Would not Vote","Democrat","Somewhat approve","dnv/other","Independent","Moderate",NA,"Legal in all cases",53,"black","female",FALSE,"High school or G.E.D."
"1401",118162476997,0.478434673974646,43,22,"PA","42049",0.98740794189438,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in most cases",42,"white","female",FALSE,"College graduate"
"1402",118161886081,0.370189848999783,43,22,"PA","42049",0.989077184934707,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in all cases",72,"white","male",FALSE,"Post graduate degree"
"1403",118161918172,0.896841749475399,43,22,"PA","42049",0.987725603626077,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",55,"white","female",FALSE,"High school or G.E.D."
"1404",118161903189,0.899779051095372,43,22,"PA","42049",0.990960564551253,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",60,"white","female",FALSE,"Some college"
"1405",118162545550,0.918605540466121,43,22,"PA","42049",0.98553866161835,"Democrat","Democrat","Somewhat approve","dem","Independent","Liberal",NA,"Legal in all cases",62,"white","male",FALSE,"High school or G.E.D."
"1406",118162027421,1.40837020187596,43,22,"PA","42013",0.983809404070497,"Democrat","Democrat","Somewhat approve","dem","Independent","Liberal",NA,"Legal in all cases",32,"white","female",FALSE,"Some college"
"1407",118160390698,0.345888461537236,43,22,"PA","42013",0.290686359512885,"Other/Would not Vote","Other/Would not Vote","Strongly disapprove","rep","Independent","Liberal",NA,"Illegal in most cases",45,"white","male",FALSE,"Some college"
"1408",118161602000,1.1453543943075,43,22,"PA","42111",0.983174935084984,"Republican","Other/Would not Vote","Strongly disapprove","dnv/other","Republican","Conservative",NA,NA,72,"other","male",FALSE,"College graduate"
"1409",118160514707,0.484776893174067,43,22,"PA","42021",0.985165251817277,"Other/Would not Vote","Other/Would not Vote","Strongly disapprove","rep","Republican","Moderate",NA,NA,48,"white","male",FALSE,"College graduate"
"1410",118162584185,0.874555394104511,43,22,"PA","42021",0.991951170566929,"Republican","Other/Would not Vote","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",68,"white","female",FALSE,"Some college"
"1411",118161417127,0.529295664194574,43,22,"PA","42025",0.975112604534846,"Democrat","Democrat","Somewhat approve","dem","Republican","Very liberal",NA,NA,40,"other","male",TRUE,"College graduate"
"1412",118160717533,0.886875443701484,43,22,"PA","42013",0.990509868570678,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,NA,67,"white","male",FALSE,"Some college"
"1413",118161253494,0.912291289509418,43,22,"PA","42013",0.989343780587473,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,NA,51,"white","male",FALSE,"Associate's degree"
"1414",118161111142,0.595681926352221,43,22,"PA","42013",0.590287759739685,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",41,"hispanic","female",TRUE,"Associate's degree"
"1415",118161212435,0.691756867805217,43,22,"PA","42083",0.581355864479125,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,NA,43,"white","male",FALSE,"High school or G.E.D."
"1416",118160967736,0.734517359416713,43,22,"PA","42083",0.505230326673997,"Democrat","Democrat","Somewhat approve","dem","Independent","Very liberal",NA,NA,35,"white","male",FALSE,"High school or G.E.D."
"1417",118160914974,1.15765868727154,43,22,"PA","42083",0.988043142145884,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",47,"white","female",FALSE,"Some college"
"1418",118162117331,0.370189848999783,43,22,"PA","42027",0.989077184934707,"Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,"Legal in most cases",73,"white","male",FALSE,"Post graduate degree"
"1419",118161165485,0.886875443701484,43,22,"PA","42027",0.990509868570678,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,NA,70,"white","male",FALSE,"Associate's degree"
"1420",118162223208,0.710729452559331,43,22,"PA","42027",0.989270693370641,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",75,"white","male",FALSE,"Post graduate degree"
"1421",118162205589,1.15266511161185,43,22,"PA","42027",0.983781205324956,"Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,NA,41,"white","female",FALSE,"High school or G.E.D."
"1422",118160630627,0.375601732330125,43,22,"PA","42027",0.98959520579547,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in most cases",61,"white","female",TRUE,"Post graduate degree"
"1423",118162004811,0.276994351858148,43,22,"PA",NA,0.7376833884174,"Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,"Legal in most cases",55,"white","female",FALSE,"College graduate"
"1424",118160952890,0.711383904618746,43,22,"PA","42027",0.990181631056232,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,NA,79,"white","male",FALSE,"College graduate"
"1425",118162027204,0.727806332606927,43,22,"PA","42027",0.621171044323487,"Republican","Democrat","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",49,"white","female",FALSE,"High school or G.E.D."
"1426",118160567445,0.337090586555138,43,22,"PA","42027",0.173080838585291,"Democrat","Democrat","Somewhat disapprove","dem","Democrat","Moderate",NA,"Legal in most cases",23,"white","female",FALSE,"High school or G.E.D."
"1427",118162464399,1.15765868727154,43,22,"PA","42027",0.988043142145884,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,NA,43,"white","female",FALSE,"Associate's degree"
"1428",118161952556,0.27147177723838,43,22,"PA","42027",0.704284105824013,"Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,NA,63,"white","male",FALSE,"College graduate"
"1429",118162268686,0.366231260242537,43,22,"PA","42027",0.989077184934707,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,NA,65,"white","male",FALSE,"Post graduate degree"
"1430",118161285384,0.708566514156931,43,22,"PA","42027",0.990898464266765,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in most cases",77,"white","female",FALSE,"Post graduate degree"
"1431",118162531846,0.365127556844535,43,22,"PA","42027",0.990734038519488,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,NA,72,"white","female",FALSE,"Post graduate degree"
"1432",118161877582,0.625766312256716,43,22,"PA",NA,0.709765933786261,"Republican","Republican","Strongly disapprove","rep","Independent","Moderate",NA,"Legal in most cases",68,"white","female",FALSE,"High school or G.E.D."
"1433",118161797707,0.709119910780455,43,22,"PA",NA,0.99167236460417,"Democrat","Democrat","Strongly approve","dem","Democrat","Very liberal",NA,"Legal in all cases",77,"white","female",FALSE,"College graduate"
"1434",118161619057,0.31961617924428,43,22,"PA","42027",0.659633531829811,"Republican","Republican","Strongly disapprove","rep","Independent","Conservative",NA,NA,48,"white","female",FALSE,"Post graduate degree"
"1435",118161271631,0.370189848999783,43,22,"PA","42027",0.989077184934707,"Democrat","Democrat","Strongly approve","dem","Independent","Moderate",NA,"Legal in most cases",70,"white","male",FALSE,"Post graduate degree"
"1436",118161180433,0.597687598993567,43,22,"PA","42033",0.648168535201651,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,"Illegal in most cases",59,"white","male",FALSE,"Did not complete high school"
"1437",118160569969,1.88799070646468,43,22,"PA","42027",0.979876432690329,"Democrat","Democrat","Strongly disapprove","rep","Republican","Moderate",NA,NA,25,"white","female",FALSE,"Associate's degree"
"1438",118161533801,0.332782935045338,43,22,"PA","42027",0.679463172173609,"Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate",NA,NA,42,"white","female",FALSE,"College graduate"
"1439",118161758769,0.908782522426437,43,22,"PA","42027",0.98553866161835,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",56,"white","male",FALSE,"High school or G.E.D."
"1440",118160404334,0.774172558891746,43,22,"PA","42033",0.546639498833719,NA,NA,"Strongly disapprove","rep","Republican",NA,NA,"Legal in all cases",30,"white","female",FALSE,"High school or G.E.D."
"1441",118161447087,0.789602590018418,43,22,"PA","42027",0.983574251428699,"Democrat","Democrat","Strongly approve","dem","Independent","Liberal",NA,"Legal in most cases",53,"other","male",FALSE,"Associate's degree"
"1442",118161890187,0.370189848999783,43,22,"PA","42027",0.989077184934707,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in all cases",71,"white","male",FALSE,"Post graduate degree"
"1443",118161586629,0.40777775687391,43,22,"PA","42027",0.984491299867331,"Democrat","Democrat","Strongly approve","dem","Democrat","Moderate",NA,"Legal in all cases",59,"hispanic","female",TRUE,"Post graduate degree"
"1444",118162135990,0.269586590018995,43,22,"PA","42027",0.728069868682293,"Republican","Republican","Strongly disapprove","rep","Independent","Conservative",NA,NA,68,"white","male",FALSE,"College graduate"
"1445",118160897810,0.771127604836402,43,22,"PA","42061",0.986054061181988,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in most cases",54,"other","female",FALSE,"Some college"
"1446",118162608843,0.661071759851812,43,22,"PA","42117",0.738320252992602,"Republican","Republican","Strongly disapprove","rep","Republican","Very conservative",NA,"Illegal in most cases",70,"white","male",FALSE,"Some college"
"1447",118161020678,0.366574580218432,43,22,"PA","42117",0.990004385837942,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in all cases",65,"white","male",FALSE,"College graduate"
"1448",118162562015,0.370189848999783,43,22,"PA",NA,0.989077184934707,"Democrat","Democrat","Strongly approve","dem","Democrat","Liberal",NA,"Legal in most cases",67,"white","male",FALSE,"Post graduate degree"
"1449",118161792313,0.361223101210782,43,22,"PA","42075",0.990734038519488,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in most cases",68,"white","female",FALSE,"Post graduate degree"
"1450",118162077383,0.412707799705517,43,22,"PA","42075",0.981124751059524,"Other/Would not Vote","Other/Would not Vote","Somewhat approve","dem","Republican","Moderate",NA,"Legal in most cases",50,"hispanic","male",TRUE,"College graduate"
"1451",118161756189,0.288064430705846,43,22,"PA","42087",0.0518583723475026,"Other/Would not Vote","Republican","Somewhat disapprove","dnv/other","Republican","Moderate",NA,"Illegal in all cases",20,"white","female",FALSE,"High school or G.E.D."
"1452",118161704533,0.377056135653364,43,22,"PA","42041",0.988776891050894,"Republican","Democrat","Strongly disapprove","rep","Republican","Conservative",NA,"Legal in most cases",53,"white","male",FALSE,"College graduate"
"1453",118161706766,0.886875443701484,43,22,"PA","42041",0.990509868570678,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,"Illegal in most cases",66,"white","male",FALSE,"Associate's degree"
"1454",118161644475,1.17313923798523,43,22,"PA","42041",0.985911969355865,"Republican","Republican","Strongly disapprove","rep","Republican","Conservative",NA,NA,40,"white","male",FALSE,"Some college"
"1455",118162459072,0.518269901691755,43,22,"PA","42133",0.713670465575429,"Democrat","Democrat","Strongly approve","dem","Independent","Moderate",NA,"Legal in all cases",76,"white","male",FALSE,"Post graduate degree"
"1456",118160665937,0.899779051095372,43,22,"PA","42133",0.990960564551253,"Republican","Republican","Strongly disapprove","rep","Republican","Moderate",NA,NA,64,"white","female",FALSE,"Some college"
"1457",118160985494,0.483606067919057,43,22,"PA","42071",0.98740794189438,"Democrat","Democrat","Somewhat approve","dem","Democrat","Liberal",NA,NA,47,"white","female",FALSE,"College graduate"
